country,region_name,nuts_code,year_week,rate_14_day_per_100k,source
Austria,Salzburg,AT32,2021-19,142.189430705038,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-20,87.2119052309235,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-21,57.4846438996436,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-22,35.6368976200283,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-23,22.205906054691,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-24,17.7289088662452,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-25,13.4309915653373,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-26,7.70043516412672,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-27,9.67031392704285,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-28,55.1566053616518,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-29,112.462169373758,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-30,115.506527461901,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-31,109.238731398077,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-32,141.652191042424,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-33,177.289088662452,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2021-34,226.17789796028,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-13,,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-14,243.917247642001,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-15,142.813020534981,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-16,68.8987030677082,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-17,19.4025083351592,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-18,10.4271983569903,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-19,4.7516346943247,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-20,3.4317361681234,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-21,2.37581734716235,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-22,1.05591882096105,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-23,0.923928968340914,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-24,1.18790867358118,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-25,0.659949263100653,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-26,0.923928968340914,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-27,3.035766610263,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-28,5.41158395742535,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-29,5.80755351528575,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-30,8.1833708624481,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-31,10.5591882096105,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-32,7.65541145196757,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-33,27.7178690502274,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-34,50.0241541430295,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-35,56.2276772161756,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-36,69.1626827729484,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-37,99.5203488755785,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-38,126.446278810085,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-39,116.151070305715,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-40,127.370207778426,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-41,176.470432953115,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-42,274.406903597252,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-43,480.707043242516,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-44,792.995034541744,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-45,1205.72730368489,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-46,1432.22189078104,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-47,1329.40179558996,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-48,1057.63468904511,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-49,759.337622123611,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-50,504.333226861519,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-51,347.265302243564,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-52,316.511666583073,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2020-53,326.938864940063,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-01,322.319220098359,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-02,255.532354672573,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-03,215.803409033914,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-04,227.286526211865,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-05,212.37167286579,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-06,178.186301037176,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-07,165.383285333024,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-08,195.344981877793,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-09,234.413978253352,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-10,275.462822418213,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-11,355.448673106012,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-12,442.166006277437,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-13,457.608819033993,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-14,395.969557860392,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-15,381.450674072177,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-16,392.801801397509,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-17,360.068317947716,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-18,281.270375933498,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-19,194.157073204212,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-20,151.39236095529,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-21,115.623110895234,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-22,95.5606532969745,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-23,75.2342159934744,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-24,35.373280502195,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-25,12.5390359989124,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-26,6.86347233624679,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-27,16.8947011353767,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-28,38.1450674072177,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-29,56.3596670687958,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-30,69.8226320360491,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-31,95.8246330022148,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-32,132.121842472751,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-33,152.844249334111,"Epidemic intelligence, subnational weekly data"
Austria,Tirol,AT33,2021-34,163.007467985861,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-13,,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-14,113.058652008491,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-15,61.1876446282032,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-16,30.216120804051,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-17,7.80583120771317,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-18,3.27341308710552,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-19,1.25900503350212,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-20,1.0072040268017,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-21,3.27341308710552,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-22,2.76981107370467,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-23,2.26620906030382,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-24,2.0144080536034,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-25,0.755403020101274,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-26,1.25900503350212,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-27,1.0072040268017,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-28,1.25900503350212,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-29,2.26620906030382,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-30,6.79862718091147,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-31,9.82023926131657,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-32,9.82023926131657,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-33,14.3526573819242,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-34,17.8778714757302,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-35,18.1296724824306,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-36,30.7197228174518,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-37,80.3245211374355,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-38,128.166712410516,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-39,113.310453015191,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-40,108.274432881183,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-41,152.339609053757,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-42,246.513185559716,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-43,430.579721457726,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-44,785.619140905325,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-45,1236.09114189239,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-46,1500.73399993453,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-47,1318.93367309683,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-48,839.504556339216,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-49,579.645917424378,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-50,493.781774139533,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-51,394.572177499566,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-52,339.931359045574,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2020-53,359.571837568207,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-01,369.392076829523,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-02,294.355376832797,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-03,309.211636228122,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-04,287.053147638484,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-05,197.663790259834,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-06,179.030515764002,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-07,142.26756878574,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-08,129.677518450719,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-09,149.569797980052,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-10,145.540981872846,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-11,135.468941604829,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-12,192.375969119125,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-13,249.786598646821,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-14,278.995515424071,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-15,325.578701663649,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-16,406.155023807785,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-17,459.033235214874,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-18,386.262744278452,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-19,280.254520457573,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-20,192.879571132525,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-21,158.634634221268,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-22,136.979747645031,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-23,76.7993070436296,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-24,33.9931359045574,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-25,18.6332744958314,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-26,12.8418513417217,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-27,11.3310453015191,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-28,29.7125187906501,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-29,61.9430476483045,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-30,73.7776949632245,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-31,90.1447603987521,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-32,131.691926504322,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-33,183.56293388461,"Epidemic intelligence, subnational weekly data"
Austria,Vorarlberg,AT34,2021-34,211.261044621656,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-13,,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-14,150.813658077236,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-15,162.99318927155,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-16,153.674621780598,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-17,128.906850291491,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-18,80.1887255142378,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-19,48.5546411370614,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-20,39.3178154662063,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-21,29.7540225149669,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-22,23.9503532881465,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-23,19.7815204632472,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-24,18.146684061326,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-25,15.612687638348,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-26,12.6699821148898,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-27,15.2857203579638,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-28,17.0022985799811,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-29,18.3101677015181,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-30,23.7051278278583,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-31,46.674579274852,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-32,88.8533584444205,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-33,126.699821148898,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-34,145.3369561308,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-35,141.086381485805,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-36,139.206319623595,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-37,177.543233248649,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-38,282.254504791706,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-39,369.391285014109,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-40,517.997913948751,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-41,855.264663665107,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-42,1367.70413384733,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-43,1998.42401770855,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-44,2104.03444927266,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-45,1416.17703316429,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-46,732.243224420532,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-47,447.454723205849,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-48,307.349243561197,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-49,215.389695953126,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-50,183.837353396046,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-51,189.15057170229,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-52,179.423295110858,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-53,149.505788955699,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-01,219.068077857449,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-02,288.303399478814,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-03,263.453886169611,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-04,242.527980225019,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-05,260.838147926537,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-06,266.069624412685,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-07,269.421039036624,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-08,322.798447559353,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-09,363.178906686808,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-10,406.747296798009,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-11,527.479965079894,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-12,656.795524471866,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-13,645.351669658417,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-14,538.351627152671,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-15,470.424174652843,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-16,485.464669550518,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-17,449.580010528346,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-18,369.554768654301,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-19,304.815247138219,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-20,284.134566653915,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-21,284.134566653915,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-22,229.204063549361,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-23,177.134524148169,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-24,115.582933615833,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-25,80.3522091544299,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-26,87.1367802224032,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-27,136.754065020713,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-28,208.441641244961,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-29,261.328598847113,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-30,305.63266533918,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-31,371.516572336606,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-32,451.214846930268,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-33,503.120902691268,"Epidemic intelligence, subnational weekly data"
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2021-34,539.41427081392,"Epidemic intelligence, subnational weekly data"
Belgium,Vlaams Gewest,BE2,2020-13,,"Epidemic intelligence, subnational weekly data"
Belgium,Vlaams Gewest,BE2,2020-14,147.50704360066,"Epidemic intelligence, subnational weekly data"
Belgium,Vlaams Gewest,BE2,2020-15,181.201851783513,"Epidemic intelligence, subnational weekly data"
Belgium,Vlaams Gewest,BE2,2020-16,163.879979002878,"Epidemic intelligence, subnational weekly data"
Belgium,Vlaams Gewest,BE2,2020-17,106.280986382749,"Epidemic intelligence, subnational weekly data"
Belgium,Vlaams Gewest,BE2,2020-18,71.6824283156889,"Epidemic intelligence, subnational weekly data"
